Time,DOAS SYSTEM 0:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 0:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 0:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 0:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 0:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 0:DesPer 2:Des Tot Cool Cap [W],DOAS SYSTEM 1:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 1:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 1:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 1:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 1:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 1:DesPer 2:Des Tot Cool Cap [W],DOAS SYSTEM 3:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 3:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 3:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 3:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 3:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 3:DesPer 2:Des Tot Cool Cap [W],DOAS SYSTEM 6:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 6:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 6:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 6:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 6:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 6:DesPer 2:Des Tot Cool Cap [W]
13:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357543E+00,4.513730E+04,7.976189E+04,3.601582E+00,8.504839E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.101171E+01,2.108292E+05,3.725553E+05,4.745734E+00,1.120666E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.657477E+01,3.173391E+05,5.607683E+05,4.154608E+00,9.810765E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.572189E+00,1.832682E+05,3.238523E+05
13:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357564E+00,4.528378E+04,7.991314E+04,3.601582E+00,8.504840E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.102487E+01,2.117642E+05,3.737043E+05,4.745737E+00,1.120667E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.660964E+01,3.190359E+05,5.630087E+05,4.154608E+00,9.810766E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.591410E+00,1.842306E+05,3.251152E+05
13:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357585E+00,4.543028E+04,8.006442E+04,3.601583E+00,8.504842E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.103756E+01,2.126919E+05,3.748393E+05,4.745740E+00,1.120667E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.664956E+01,3.208344E+05,5.654251E+05,4.154609E+00,9.810767E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.610617E+00,1.851950E+05,3.263800E+05
13:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357607E+00,4.557680E+04,8.021577E+04,3.601583E+00,8.504843E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.104979E+01,2.136123E+05,3.759606E+05,4.745743E+00,1.120668E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.669498E+01,3.227441E+05,5.680339E+05,4.154609E+00,9.810768E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.629890E+00,1.861632E+05,3.276496E+05
14:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357630E+00,4.572333E+04,8.036708E+04,3.601584E+00,8.504844E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.106158E+01,2.145257E+05,3.770680E+05,4.745746E+00,1.120669E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.674572E+01,3.247627E+05,5.708296E+05,4.154610E+00,9.810769E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.649236E+00,1.871351E+05,3.289239E+05
14:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357654E+00,4.572379E+04,8.036789E+04,3.601585E+00,8.504846E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.107280E+01,2.147433E+05,3.774504E+05,4.745749E+00,1.120670E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.680079E+01,3.258307E+05,5.727068E+05,4.154610E+00,9.810770E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.668410E+00,1.875069E+05,3.295776E+05
14:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357678E+00,4.572427E+04,8.036872E+04,3.601585E+00,8.504847E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.108326E+01,2.149463E+05,3.778072E+05,4.745752E+00,1.120670E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.685793E+01,3.269389E+05,5.746546E+05,4.154611E+00,9.810771E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.686876E+00,1.878651E+05,3.302070E+05
14:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357703E+00,4.572475E+04,8.036957E+04,3.601586E+00,8.504848E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.109286E+01,2.151323E+05,3.781342E+05,4.745755E+00,1.120671E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.691556E+01,3.280566E+05,5.766191E+05,4.154611E+00,9.810773E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.704226E+00,1.882015E+05,3.307984E+05
14:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357729E+00,4.572525E+04,8.037045E+04,3.601586E+00,8.504850E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.110152E+01,2.153003E+05,3.784294E+05,4.745758E+00,1.120672E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.697265E+01,3.291637E+05,5.785651E+05,4.154612E+00,9.810774E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.720185E+00,1.885110E+05,3.313425E+05
14:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357755E+00,4.572576E+04,8.037135E+04,3.601587E+00,8.504851E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.110919E+01,2.154490E+05,3.786908E+05,4.745761E+00,1.120672E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.702815E+01,3.302400E+05,5.804569E+05,4.154612E+00,9.810775E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.734492E+00,1.887885E+05,3.318301E+05
15:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357782E+00,4.572629E+04,8.037227E+04,3.601587E+00,8.504852E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.111583E+01,2.155778E+05,3.789172E+05,4.745763E+00,1.120673E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.708122E+01,3.312693E+05,5.822661E+05,4.154613E+00,9.810776E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.746897E+00,1.890291E+05,3.322530E+05
15:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357810E+00,4.555149E+04,8.019249E+04,3.601588E+00,8.504853E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.112135E+01,2.148580E+05,3.782532E+05,4.745766E+00,1.120674E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.713062E+01,3.309534E+05,5.826369E+05,4.154613E+00,9.810777E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.757107E+00,1.885016E+05,3.318532E+05
15:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357838E+00,4.537671E+04,8.001279E+04,3.601588E+00,8.504855E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.112576E+01,2.141158E+05,3.775506E+05,4.745769E+00,1.120674E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.717563E+01,3.305459E+05,5.828519E+05,4.154614E+00,9.810778E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.764948E+00,1.879269E+05,3.313717E+05
15:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357866E+00,4.520192E+04,7.983303E+04,3.601589E+00,8.504856E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.112901E+01,2.133509E+05,3.768080E+05,4.745772E+00,1.120675E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.721556E+01,3.300342E+05,5.828874E+05,4.154614E+00,9.810779E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.770250E+00,1.873025E+05,3.308028E+05
15:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357895E+00,4.502715E+04,7.965328E+04,3.601590E+00,8.504857E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.113110E+01,2.125631E+05,3.760254E+05,4.745775E+00,1.120676E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.724957E+01,3.294036E+05,5.827169E+05,4.154614E+00,9.810780E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.772826E+00,1.866251E+05,3.301409E+05
15:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357924E+00,4.485237E+04,7.947357E+04,3.601590E+00,8.504858E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.113198E+01,2.117521E+05,3.752020E+05,4.745777E+00,1.120676E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.727697E+01,3.286421E+05,5.823185E+05,4.154615E+00,9.810781E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.772521E+00,1.858926E+05,3.293817E+05
16:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357953E+00,4.467759E+04,7.929383E+04,3.601591E+00,8.504860E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.113160E+01,2.109172E+05,3.743360E+05,4.745780E+00,1.120677E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.729711E+01,3.277389E+05,5.816714E+05,4.154615E+00,9.810782E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.769194E+00,1.851029E+05,3.285208E+05
16:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.357983E+00,4.444437E+04,7.905388E+04,3.601591E+00,8.504861E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.113009E+01,2.097852E+05,3.731481E+05,4.745783E+00,1.120678E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.731036E+01,3.262738E+05,5.803482E+05,4.154616E+00,9.810783E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.762949E+00,1.840166E+05,3.273132E+05
16:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358013E+00,4.421114E+04,7.881391E+04,3.601592E+00,8.504862E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.112738E+01,2.086309E+05,3.719202E+05,4.745786E+00,1.120678E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.731608E+01,3.246648E+05,5.787705E+05,4.154616E+00,9.810784E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.753690E+00,1.828751E+05,3.260061E+05
16:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358042E+00,4.397790E+04,7.857391E+04,3.601592E+00,8.504863E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.112339E+01,2.074532E+05,3.706499E+05,4.745788E+00,1.120679E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.731368E+01,3.229031E+05,5.769206E+05,4.154617E+00,9.810785E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.741320E+00,1.816773E+05,3.245970E+05
16:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358072E+00,4.374466E+04,7.833393E+04,3.601593E+00,8.504865E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.111805E+01,2.062512E+05,3.693358E+05,4.745791E+00,1.120679E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.730255E+01,3.209801E+05,5.747817E+05,4.154617E+00,9.810786E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.725737E+00,1.804224E+05,3.230839E+05
16:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358102E+00,4.351142E+04,7.809396E+04,3.601593E+00,8.504866E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.111130E+01,2.050244E+05,3.679762E+05,4.745794E+00,1.120680E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.728206E+01,3.188865E+05,5.723350E+05,4.154618E+00,9.810787E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.706835E+00,1.791094E+05,3.214642E+05
17:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358131E+00,4.327816E+04,7.785397E+04,3.601594E+00,8.504867E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.110238E+01,2.037590E+05,3.665463E+05,4.745796E+00,1.120681E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.724578E+01,3.165072E+05,5.693712E+05,4.154618E+00,9.810788E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.683242E+00,1.777140E+05,3.196933E+05
17:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358160E+00,4.298644E+04,7.755370E+04,3.601594E+00,8.504868E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.109173E+01,2.021890E+05,3.647779E+05,4.745799E+00,1.120681E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.719732E+01,3.134866E+05,5.655747E+05,4.154618E+00,9.810789E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.655730E+00,1.760124E+05,3.175516E+05
17:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358189E+00,4.269471E+04,7.725341E+04,3.601595E+00,8.504869E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.107946E+01,2.005922E+05,3.629590E+05,4.745801E+00,1.120682E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.713703E+01,3.102637E+05,5.614028E+05,4.154619E+00,9.810790E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.624391E+00,1.742484E+05,3.152915E+05
17:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358218E+00,4.240297E+04,7.695312E+04,3.601595E+00,8.504870E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.106556E+01,1.989692E+05,3.610902E+05,4.745804E+00,1.120683E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.706359E+01,3.068194E+05,5.568173E+05,4.154619E+00,9.810791E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.588973E+00,1.724187E+05,3.129064E+05
17:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358246E+00,4.211121E+04,7.665283E+04,3.601596E+00,8.504872E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.105007E+01,1.973212E+05,3.591734E+05,4.745807E+00,1.120683E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.697611E+01,3.031425E+05,5.517943E+05,4.154620E+00,9.810792E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.549354E+00,1.705229E+05,3.103939E+05
17:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358273E+00,4.181943E+04,7.635248E+04,3.601596E+00,8.504873E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.103302E+01,1.956493E+05,3.572097E+05,4.745809E+00,1.120684E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.687434E+01,2.992339E+05,5.463308E+05,4.154620E+00,9.810793E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.505573E+00,1.685630E+05,3.077565E+05
18:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358300E+00,4.152764E+04,7.605209E+04,3.601597E+00,8.504874E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.101514E+01,1.939671E+05,3.552239E+05,4.745812E+00,1.120684E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.676372E+01,2.951947E+05,5.406081E+05,4.154620E+00,9.810794E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.458939E+00,1.665638E+05,3.050384E+05
18:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358326E+00,4.108968E+04,7.560107E+04,3.601597E+00,8.504875E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.099591E+01,1.915844E+05,3.524969E+05,4.745814E+00,1.120685E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.663902E+01,2.899057E+05,5.333987E+05,4.154621E+00,9.810795E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.408495E+00,1.639265E+05,3.016090E+05
18:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358350E+00,4.065170E+04,7.515001E+04,3.601598E+00,8.504876E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.097478E+01,1.891761E+05,3.497169E+05,4.745817E+00,1.120686E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.649108E+01,2.842624E+05,5.254965E+05,4.154621E+00,9.810796E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.352421E+00,1.612109E+05,2.980196E+05
18:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358374E+00,4.021369E+04,7.469891E+04,3.601598E+00,8.504877E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.095210E+01,1.867491E+05,3.468956E+05,4.745819E+00,1.120686E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.632579E+01,2.783783E+05,5.171014E+05,4.154622E+00,9.810797E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.292112E+00,1.584439E+05,2.943174E+05
18:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358397E+00,3.977565E+04,7.424776E+04,3.601599E+00,8.504878E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.092795E+01,1.843059E+05,3.440370E+05,4.745822E+00,1.120687E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.614375E+01,2.722731E+05,5.082423E+05,4.154622E+00,9.810798E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.227900E+00,1.556336E+05,2.905155E+05
18:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358418E+00,3.933758E+04,7.379652E+04,3.601599E+00,8.504880E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.090223E+01,1.818453E+05,3.411382E+05,4.745824E+00,1.120687E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.593979E+01,2.658701E+05,4.987671E+05,4.154622E+00,9.810799E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.158882E+00,1.527669E+05,2.865877E+05
19:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358438E+00,3.889949E+04,7.334528E+04,3.601599E+00,8.504881E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.087526E+01,1.793739E+05,3.382108E+05,4.745826E+00,1.120688E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.571655E+01,2.592248E+05,4.887705E+05,4.154623E+00,9.810800E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.085855E+00,1.498598E+05,2.825618E+05
19:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358457E+00,3.857827E+04,7.301449E+04,3.601600E+00,8.504882E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.084780E+01,1.774421E+05,3.358326E+05,4.745829E+00,1.120688E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.548229E+01,2.532504E+05,4.793099E+05,4.154623E+00,9.810801E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.010951E+00,1.473959E+05,2.789663E+05
19:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358474E+00,3.825703E+04,7.268364E+04,3.601600E+00,8.504883E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.082129E+01,1.755332E+05,3.334914E+05,4.745831E+00,1.120689E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.526051E+01,2.475422E+05,4.702997E+05,4.154624E+00,9.810802E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.939624E+00,1.450105E+05,2.755021E+05
19:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358489E+00,3.793576E+04,7.235274E+04,3.601601E+00,8.504884E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.079661E+01,1.736610E+05,3.312139E+05,4.745834E+00,1.120690E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.505592E+01,2.421711E+05,4.618793E+05,4.154624E+00,9.810803E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.873466E+00,1.427277E+05,2.722164E+05
